t,type,source,target,importance_xi,cluster
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,51,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,43,,
141,EDGE,43,52,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,53,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,16,,
141,EDGE,16,54,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,49,,
141,EDGE,49,55,,
141,EDGE,10,5,,
141,EDGE,5,56,,
141,EDGE,10,5,,
141,EDGE,5,35,,
141,EDGE,35,57,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,11,,
141,EDGE,11,25,,
141,EDGE,25,58,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,59,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,13,,
141,EDGE,13,60,,
141,EDGE,0,1,,
141,EDGE,1,37,,
141,EDGE,37,61,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,62,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,11,,
141,EDGE,11,25,,
141,EDGE,25,63,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,43,,
141,EDGE,43,64,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,20,,
141,EDGE,20,30,,
141,EDGE,30,47,,
141,EDGE,47,65,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,66,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,67,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,45,,
141,EDGE,45,68,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,43,,
141,EDGE,43,69,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,5,,
141,EDGE,5,12,,
141,EDGE,12,24,,
141,EDGE,24,70,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,20,,
141,EDGE,20,30,,
141,EDGE,30,47,,
141,EDGE,47,71,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,6,,
141,EDGE,6,17,,
141,EDGE,17,72,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,29,,
141,EDGE,29,73,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,74,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,22,,
141,EDGE,22,75,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,6,,
141,EDGE,6,76,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,23,,
141,EDGE,23,48,,
141,EDGE,48,77,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,20,,
141,EDGE,20,30,,
141,EDGE,30,78,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,36,,
141,EDGE,36,42,,
141,EDGE,42,79,,
141,EDGE,10,5,,
141,EDGE,5,56,,
141,EDGE,56,80,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,81,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,82,,
141,EDGE,0,1,,
141,EDGE,1,37,,
141,EDGE,37,83,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,40,,
141,EDGE,40,84,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,38,,
141,EDGE,38,85,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,29,,
141,EDGE,29,73,,
141,EDGE,73,86,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,14,,
141,EDGE,14,87,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,51,,
141,EDGE,51,88,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,89,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,13,,
141,EDGE,13,60,,
141,EDGE,60,90,,
141,EDGE,10,5,,
141,EDGE,5,91,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,40,,
141,EDGE,40,84,,
141,EDGE,84,92,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,93,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,20,,
141,EDGE,20,94,,
141,EDGE,10,5,,
141,EDGE,5,56,,
141,EDGE,56,80,,
141,EDGE,80,95,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,23,,
141,EDGE,23,39,,
141,EDGE,39,96,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,14,,
141,EDGE,14,97,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,23,,
141,EDGE,23,48,,
141,EDGE,48,98,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,38,,
141,EDGE,38,85,,
141,EDGE,85,99,,
141,EDGE,17,41,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,14,,
141,EDGE,14,100,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,22,,
141,EDGE,22,75,,
141,EDGE,75,101,,
141,EDGE,0,1,,
141,EDGE,1,37,,
141,EDGE,37,61,,
141,EDGE,61,102,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,36,,
141,EDGE,36,42,,
141,EDGE,42,79,,
141,EDGE,79,103,,
141,EDGE,0,1,,
141,EDGE,1,104,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,89,,
141,EDGE,89,105,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,44,,
141,EDGE,44,106,,
141,EDGE,10,5,,
141,EDGE,5,56,,
141,EDGE,56,80,,
141,EDGE,80,95,,
141,EDGE,95,107,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,14,,
141,EDGE,14,87,,
141,EDGE,87,108,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,74,,
141,EDGE,74,109,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,36,,
141,EDGE,36,42,,
141,EDGE,42,79,,
141,EDGE,79,110,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,66,,
141,EDGE,66,111,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,112,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,13,,
141,EDGE,13,60,,
141,EDGE,60,113,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,49,,
141,EDGE,49,114,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,44,,
141,EDGE,44,106,,
141,EDGE,106,115,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,82,,
141,EDGE,82,116,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,36,,
141,EDGE,36,42,,
141,EDGE,42,79,,
141,EDGE,79,110,,
141,EDGE,110,117,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,13,,
141,EDGE,13,118,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,59,,
141,EDGE,59,119,,
141,EDGE,10,5,,
141,EDGE,5,56,,
141,EDGE,56,80,,
141,EDGE,80,95,,
141,EDGE,95,107,,
141,EDGE,107,120,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,43,,
141,EDGE,43,69,,
141,EDGE,69,121,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,23,,
141,EDGE,23,39,,
141,EDGE,39,96,,
141,EDGE,96,122,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,5,,
141,EDGE,5,12,,
141,EDGE,12,24,,
141,EDGE,24,123,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,29,,
141,EDGE,29,124,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,15,,
141,EDGE,15,26,,
141,EDGE,26,29,,
141,EDGE,29,73,,
141,EDGE,73,86,,
141,EDGE,86,125,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,28,,
141,EDGE,28,36,,
141,EDGE,36,42,,
141,EDGE,42,126,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,40,,
141,EDGE,40,84,,
141,EDGE,84,92,,
141,EDGE,92,127,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,23,,
141,EDGE,23,39,,
141,EDGE,39,96,,
141,EDGE,96,128,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,129,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,59,,
141,EDGE,59,119,,
141,EDGE,119,130,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,19,,
141,EDGE,19,33,,
141,EDGE,33,40,,
141,EDGE,40,84,,
141,EDGE,84,92,,
141,EDGE,92,131,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,49,,
141,EDGE,49,55,,
141,EDGE,55,132,,
141,EDGE,0,1,,
141,EDGE,1,2,,
141,EDGE,2,3,,
141,EDGE,3,7,,
141,EDGE,7,9,,
141,EDGE,9,10,,
141,EDGE,10,38,,
141,EDGE,38,85,,
141,EDGE,85,99,,
141,EDGE,99,133,,
141,EDGE,0,1,,
141,EDGE,1,4,,
141,EDGE,4,18,,
141,EDGE,18,21,,
141,EDGE,21,27,,
141,EDGE,27,31,,
141,EDGE,31,32,,
141,EDGE,32,34,,
141,EDGE,34,43,,
141,EDGE,43,64,,
141,EDGE,64,134,,
142,NODE,0,,1000000.0,0
142,NODE,1,,1000000.0,0
142,NODE,2,,1000000.0,0
142,NODE,3,,1000000.0,0
142,NODE,4,,1000000.0,0
142,NODE,5,,1000000.0,0
142,NODE,6,,1000000.0,0
142,NODE,7,,1000000.0,0
142,NODE,8,,1000000.0,0
142,NODE,9,,1000000.0,0
142,NODE,10,,1000000.0,0
142,NODE,11,,1000000.0,0
142,NODE,12,,1000000.0,0
142,NODE,13,,1000000.0,0
142,NODE,14,,1000000.0,0
142,NODE,15,,1000000.0,0
142,NODE,16,,1000000.0,0
142,NODE,17,,1000000.0,0
142,NODE,18,,1000000.0,0
142,NODE,19,,1000000.0,0
142,NODE,20,,1000000.0,0
142,NODE,21,,1000000.0,0
142,NODE,22,,1000000.0,0
142,NODE,23,,1000000.0,0
142,NODE,24,,1000000.0,0
142,NODE,25,,1000000.0,0
142,NODE,26,,1000000.0,0
142,NODE,27,,1000000.0,0
142,NODE,28,,1000000.0,0
142,NODE,29,,1000000.0,0
142,NODE,30,,1000000.0,0
142,NODE,31,,1000000.0,0
142,NODE,32,,1000000.0,0
142,NODE,33,,1000000.0,0
142,NODE,34,,1000000.0,0
142,NODE,35,,1000000.0,0
142,NODE,36,,1000000.0,0
142,NODE,37,,1000000.0,0
142,NODE,38,,1000000.0,0
142,NODE,39,,1000000.0,0
142,NODE,40,,1000000.0,0
142,NODE,41,,1000000.0,0
142,NODE,42,,1000000.0,0
142,NODE,43,,1000000.0,0
142,NODE,44,,1000000.0,0
142,NODE,45,,1000000.0,0
142,NODE,46,,1000000.0,0
142,NODE,47,,1000000.0,0
142,NODE,48,,1000000.0,0
142,NODE,49,,1000000.0,0
142,NODE,50,,1000000.0,0
142,NODE,51,,1000000.0,0
142,NODE,52,,1000000.0,0
142,NODE,53,,1000000.0,0
142,NODE,54,,1000000.0,0
142,NODE,55,,1000000.0,0
142,NODE,56,,1000000.0,0
142,NODE,57,,1000000.0,0
142,NODE,58,,1000000.0,0
142,NODE,59,,1000000.0,0
142,NODE,60,,1000000.0,0
142,NODE,61,,1000000.0,0
142,NODE,62,,1000000.0,0
142,NODE,63,,1000000.0,0
142,NODE,64,,1000000.0,0
142,NODE,65,,1000000.0,0
142,NODE,66,,1000000.0,0
142,NODE,67,,1000000.0,0
142,NODE,68,,1000000.0,0
142,NODE,69,,1000000.0,0
142,NODE,70,,1000000.0,0
142,NODE,71,,1000000.0,0
142,NODE,72,,1000000.0,0
142,NODE,73,,1000000.0,0
142,NODE,74,,1000000.0,0
142,NODE,75,,1000000.0,0
142,NODE,76,,1000000.0,0
142,NODE,77,,1000000.0,0
142,NODE,78,,1000000.0,0
142,NODE,79,,1000000.0,0
142,NODE,80,,1000000.0,0
142,NODE,81,,1000000.0,0
142,NODE,82,,1000000.0,0
142,NODE,83,,1000000.0,0
142,NODE,84,,1000000.0,0
142,NODE,85,,1000000.0,0
142,NODE,86,,1000000.0,0
142,NODE,87,,1000000.0,0
142,NODE,88,,1000000.0,0
142,NODE,89,,1000000.0,0
142,NODE,90,,1000000.0,0
142,NODE,91,,1000000.0,0
142,NODE,92,,1000000.0,0
142,NODE,93,,1000000.0,0
142,NODE,94,,1000000.0,0
142,NODE,95,,1000000.0,0
142,NODE,96,,1000000.0,0
142,NODE,97,,1000000.0,0
142,NODE,98,,1000000.0,0
142,NODE,99,,1000000.0,0
142,NODE,100,,1000000.0,0
142,NODE,101,,1000000.0,0
142,NODE,102,,1000000.0,0
142,NODE,103,,1000000.0,0
142,NODE,104,,1000000.0,0
142,NODE,105,,1000000.0,0
142,NODE,106,,1000000.0,0
142,NODE,107,,1000000.0,0
142,NODE,108,,1000000.0,0
142,NODE,109,,1000000.0,0
142,NODE,110,,1000000.0,0
142,NODE,111,,1000000.0,0
142,NODE,112,,1000000.0,0
142,NODE,113,,1000000.0,0
142,NODE,114,,1000000.0,0
142,NODE,115,,1000000.0,0
142,NODE,116,,1000000.0,0
142,NODE,117,,1000000.0,0
142,NODE,118,,1000000.0,0
142,NODE,119,,1000000.0,0
142,NODE,120,,1000000.0,0
142,NODE,121,,1000000.0,0
142,NODE,122,,1000000.0,0
142,NODE,123,,1000000.0,0
142,NODE,124,,1000000.0,0
142,NODE,125,,1000000.0,0
142,NODE,126,,1000000.0,0
142,NODE,127,,1000000.0,0
142,NODE,128,,1000000.0,0
142,NODE,129,,158327.3187,0
142,NODE,130,,584662.1559,0
142,NODE,131,,448071.4165,0
142,NODE,132,,209609.2999,0
142,NODE,133,,114181.483,0
142,NODE,134,,46989.0073,0
142,EDGE,0,1,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,5,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,6,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,8,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,10,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,11,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,5,,
142,EDGE,5,12,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,13,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,14,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,15,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,15,,
142,EDGE,15,16,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,6,,
142,EDGE,6,17,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,19,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,20,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,22,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,23,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,5,,
142,EDGE,5,12,,
142,EDGE,12,24,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,11,,
142,EDGE,11,25,,
142,EDGE,10,5,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,15,,
142,EDGE,15,26,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,10,,
142,EDGE,10,28,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,15,,
142,EDGE,15,26,,
142,EDGE,26,29,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,20,,
142,EDGE,20,30,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,19,,
142,EDGE,19,33,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,34,,
142,EDGE,10,5,,
142,EDGE,5,35,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,10,,
142,EDGE,10,28,,
142,EDGE,28,36,,
142,EDGE,0,1,,
142,EDGE,1,37,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,10,,
142,EDGE,10,38,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,23,,
142,EDGE,23,39,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,19,,
142,EDGE,19,33,,
142,EDGE,33,40,,
142,EDGE,0,1,,
142,EDGE,1,37,,
142,EDGE,37,41,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,10,,
142,EDGE,10,28,,
142,EDGE,28,36,,
142,EDGE,36,42,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,34,,
142,EDGE,34,43,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,34,,
142,EDGE,34,44,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,45,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,46,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,20,,
142,EDGE,20,30,,
142,EDGE,30,47,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,9,,
142,EDGE,9,23,,
142,EDGE,23,48,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,49,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,46,,
142,EDGE,46,50,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,19,,
142,EDGE,19,33,,
142,EDGE,33,51,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,34,,
142,EDGE,34,43,,
142,EDGE,43,52,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,53,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,15,,
142,EDGE,15,16,,
142,EDGE,16,54,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,49,,
142,EDGE,49,55,,
142,EDGE,10,5,,
142,EDGE,5,56,,
142,EDGE,10,5,,
142,EDGE,5,35,,
142,EDGE,35,57,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,11,,
142,EDGE,11,25,,
142,EDGE,25,58,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,59,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,13,,
142,EDGE,13,60,,
142,EDGE,0,1,,
142,EDGE,1,37,,
142,EDGE,37,61,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,3,,
142,EDGE,3,7,,
142,EDGE,7,62,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,11,,
142,EDGE,11,25,,
142,EDGE,25,63,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,32,,
142,EDGE,32,34,,
142,EDGE,34,43,,
142,EDGE,43,64,,
142,EDGE,0,1,,
142,EDGE,1,2,,
142,EDGE,2,20,,
142,EDGE,20,30,,
142,EDGE,30,47,,
142,EDGE,47,65,,
142,EDGE,0,1,,
142,EDGE,1,4,,
142,EDGE,4,18,,
142,EDGE,18,21,,
142,EDGE,21,27,,
142,EDGE,27,31,,
142,EDGE,31,66,,
